nohup: ignorando entrada

=================================== Módulo importado com sucesso ===================================

============================================= LightGBM =============================================

----------------------------------------- Ciências Humanas -----------------------------------------

243 combinações de hiperparâmetros

109 / 243 | {'num_leaves': 63, 'learning_rate': 0.1, 'min_child_samples': 20, 'colsample_bytree': 0.7, 'subsample': 0.7} | RMSE: 75.4570 | Tempo: 5.9s

110 / 243 | {'num_leaves': 63, 'learning_rate': 0.1, 'min_child_samples': 20, 'colsample_bytree': 0.7, 'subsample': 0.85} | RMSE: 75.4570 | Tempo: 6.0s

111 / 243 | {'num_leaves': 63, 'learning_rate': 0.1, 'min_child_samples': 20, 'colsample_bytree': 0.7, 'subsample': 1.0} | RMSE: 75.4570 | Tempo: 6.0s

112 / 243 | {'num_leaves': 63, 'learning_rate': 0.1, 'min_child_samples': 20, 'colsample_bytree': 0.85, 'subsample': 0.7} | RMSE: 75.4604 | Tempo: 6.1s

113 / 243 | {'num_leaves': 63, 'learning_rate': 0.1, 'min_child_samples': 20, 'colsample_bytree': 0.85, 'subsample': 0.85} | RMSE: 75.4604 | Tempo: 6.0s

114 / 243 | {'num_leaves': 63, 'learning_rate': 0.1, 'min_child_samples': 20, 'colsample_bytree': 0.85, 'subsample': 1.0} | RMSE: 75.4604 | Tempo: 5.9s

115 / 243 | {'num_leaves': 63, 'learning_rate': 0.1, 'min_child_samples': 20, 'colsample_bytree': 1.0, 'subsample': 0.7} | RMSE: 75.4652 | Tempo: 6.0s

116 / 243 | {'num_leaves': 63, 'learning_rate': 0.1, 'min_child_samples': 20, 'colsample_bytree': 1.0, 'subsample': 0.85} | RMSE: 75.4652 | Tempo: 6.1s

117 / 243 | {'num_leaves': 63, 'learning_rate': 0.1, 'min_child_samples': 20, 'colsample_bytree': 1.0, 'subsample': 1.0} | RMSE: 75.4652 | Tempo: 6.1s

118 / 243 | {'num_leaves': 63, 'learning_rate': 0.1, 'min_child_samples': 50, 'colsample_bytree': 0.7, 'subsample': 0.7} | RMSE: 75.4572 | Tempo: 6.0s

119 / 243 | {'num_leaves': 63, 'learning_rate': 0.1, 'min_child_samples': 50, 'colsample_bytree': 0.7, 'subsample': 0.85} | RMSE: 75.4572 | Tempo: 5.9s

120 / 243 | {'num_leaves': 63, 'learning_rate': 0.1, 'min_child_samples': 50, 'colsample_bytree': 0.7, 'subsample': 1.0} | RMSE: 75.4572 | Tempo: 6.3s

121 / 243 | {'num_leaves': 63, 'learning_rate': 0.1, 'min_child_samples': 50, 'colsample_bytree': 0.85, 'subsample': 0.7} | RMSE: 75.4609 | Tempo: 6.2s

122 / 243 | {'num_leaves': 63, 'learning_rate': 0.1, 'min_child_samples': 50, 'colsample_bytree': 0.85, 'subsample': 0.85} | RMSE: 75.4609 | Tempo: 6.0s

123 / 243 | {'num_leaves': 63, 'learning_rate': 0.1, 'min_child_samples': 50, 'colsample_bytree': 0.85, 'subsample': 1.0} | RMSE: 75.4609 | Tempo: 5.9s

124 / 243 | {'num_leaves': 63, 'learning_rate': 0.1, 'min_child_samples': 50, 'colsample_bytree': 1.0, 'subsample': 0.7} | RMSE: 75.4666 | Tempo: 6.1s

125 / 243 | {'num_leaves': 63, 'learning_rate': 0.1, 'min_child_samples': 50, 'colsample_bytree': 1.0, 'subsample': 0.85} | RMSE: 75.4666 | Tempo: 5.9s

126 / 243 | {'num_leaves': 63, 'learning_rate': 0.1, 'min_child_samples': 50, 'colsample_bytree': 1.0, 'subsample': 1.0} | RMSE: 75.4666 | Tempo: 6.0s

127 / 243 | {'num_leaves': 63, 'learning_rate': 0.1, 'min_child_samples': 100, 'colsample_bytree': 0.7, 'subsample': 0.7} | RMSE: 75.4616 | Tempo: 5.9s

128 / 243 | {'num_leaves': 63, 'learning_rate': 0.1, 'min_child_samples': 100, 'colsample_bytree': 0.7, 'subsample': 0.85} | RMSE: 75.4616 | Tempo: 6.1s

129 / 243 | {'num_leaves': 63, 'learning_rate': 0.1, 'min_child_samples': 100, 'colsample_bytree': 0.7, 'subsample': 1.0} | RMSE: 75.4616 | Tempo: 6.0s

130 / 243 | {'num_leaves': 63, 'learning_rate': 0.1, 'min_child_samples': 100, 'colsample_bytree': 0.85, 'subsample': 0.7} | RMSE: 75.4590 | Tempo: 6.0s

131 / 243 | {'num_leaves': 63, 'learning_rate': 0.1, 'min_child_samples': 100, 'colsample_bytree': 0.85, 'subsample': 0.85} | RMSE: 75.4590 | Tempo: 6.0s

132 / 243 | {'num_leaves': 63, 'learning_rate': 0.1, 'min_child_samples': 100, 'colsample_bytree': 0.85, 'subsample': 1.0} | RMSE: 75.4590 | Tempo: 6.0s

133 / 243 | {'num_leaves': 63, 'learning_rate': 0.1, 'min_child_samples': 100, 'colsample_bytree': 1.0, 'subsample': 0.7} | RMSE: 75.4665 | Tempo: 5.9s

134 / 243 | {'num_leaves': 63, 'learning_rate': 0.1, 'min_child_samples': 100, 'colsample_bytree': 1.0, 'subsample': 0.85} | RMSE: 75.4665 | Tempo: 6.0s

135 / 243 | {'num_leaves': 63, 'learning_rate': 0.1, 'min_child_samples': 100, 'colsample_bytree': 1.0, 'subsample': 1.0} | RMSE: 75.4665 | Tempo: 6.1s

136 / 243 | {'num_leaves': 63, 'learning_rate': 0.2, 'min_child_samples': 20, 'colsample_bytree': 0.7, 'subsample': 0.7} | RMSE: 75.4139 | Tempo: 4.9s

137 / 243 | {'num_leaves': 63, 'learning_rate': 0.2, 'min_child_samples': 20, 'colsample_bytree': 0.7, 'subsample': 0.85} | RMSE: 75.4139 | Tempo: 5.6s

138 / 243 | {'num_leaves': 63, 'learning_rate': 0.2, 'min_child_samples': 20, 'colsample_bytree': 0.7, 'subsample': 1.0} | RMSE: 75.4139 | Tempo: 5.5s

139 / 243 | {'num_leaves': 63, 'learning_rate': 0.2, 'min_child_samples': 20, 'colsample_bytree': 0.85, 'subsample': 0.7} | RMSE: 75.4123 | Tempo: 5.4s

140 / 243 | {'num_leaves': 63, 'learning_rate': 0.2, 'min_child_samples': 20, 'colsample_bytree': 0.85, 'subsample': 0.85} | RMSE: 75.4123 | Tempo: 5.3s

141 / 243 | {'num_leaves': 63, 'learning_rate': 0.2, 'min_child_samples': 20, 'colsample_bytree': 0.85, 'subsample': 1.0} | RMSE: 75.4123 | Tempo: 5.2s

142 / 243 | {'num_leaves': 63, 'learning_rate': 0.2, 'min_child_samples': 20, 'colsample_bytree': 1.0, 'subsample': 0.7} | RMSE: 75.4188 | Tempo: 4.9s

143 / 243 | {'num_leaves': 63, 'learning_rate': 0.2, 'min_child_samples': 20, 'colsample_bytree': 1.0, 'subsample': 0.85} | RMSE: 75.4188 | Tempo: 5.2s

144 / 243 | {'num_leaves': 63, 'learning_rate': 0.2, 'min_child_samples': 20, 'colsample_bytree': 1.0, 'subsample': 1.0} | RMSE: 75.4188 | Tempo: 4.9s

145 / 243 | {'num_leaves': 63, 'learning_rate': 0.2, 'min_child_samples': 50, 'colsample_bytree': 0.7, 'subsample': 0.7} | RMSE: 75.4107 | Tempo: 5.3s

